Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name with Unit,Year,Month
42,42,Mead.Storage,03-31-2028 23:59:00,14513712,Storage (acre-ft),2028,March
42,42,Mead.Storage,04-30-2028 23:59:00,14271620,Storage (acre-ft),2028,April
42,42,Mead.Storage,05-31-2028 23:59:00,14156836,Storage (acre-ft),2028,May
42,42,Mead.Storage,06-30-2028 23:59:00,14022778,Storage (acre-ft),2028,June
42,42,Mead.Storage,07-31-2028 23:59:00,14058990,Storage (acre-ft),2028,July
42,42,Mead.Storage,08-31-2028 23:59:00,14181663,Storage (acre-ft),2028,August
42,42,Mead.Storage,09-30-2028 23:59:00,14206048,Storage (acre-ft),2028,September
42,42,Mead.Storage,10-31-2028 23:59:00,14467615,Storage (acre-ft),2028,October
42,42,Mead.Storage,11-30-2028 23:59:00,14539160,Storage (acre-ft),2028,November
42,42,Mead.Storage,12-31-2028 23:59:00,14627196,Storage (acre-ft),2028,December
42,42,Mead.Storage,01-31-2029 23:59:00,14660880,Storage (acre-ft),2029,January
42,42,Mead.Storage,02-28-2029 23:59:00,14589538,Storage (acre-ft),2029,February
42,42,Mead.Storage,03-31-2029 23:59:00,14486189,Storage (acre-ft),2029,March
42,42,Mead.Storage,04-30-2029 23:59:00,14219671,Storage (acre-ft),2029,April
42,42,Mead.Storage,05-31-2029 23:59:00,14078269,Storage (acre-ft),2029,May
42,42,Mead.Storage,06-30-2029 23:59:00,13900753,Storage (acre-ft),2029,June
42,42,Mead.Storage,07-31-2029 23:59:00,13917223,Storage (acre-ft),2029,July
42,42,Mead.Storage,08-31-2029 23:59:00,14052688,Storage (acre-ft),2029,August
42,42,Mead.Storage,09-30-2029 23:59:00,14051158,Storage (acre-ft),2029,September
42,42,Mead.Storage,10-31-2029 23:59:00,14219601,Storage (acre-ft),2029,October
42,42,Mead.Storage,11-30-2029 23:59:00,14314078,Storage (acre-ft),2029,November
42,42,Mead.Storage,12-31-2029 23:59:00,14426810,Storage (acre-ft),2029,December
42,42,Mead.Storage,01-31-2030 23:59:00,14493207,Storage (acre-ft),2030,January
42,42,Mead.Storage,02-28-2030 23:59:00,14494312,Storage (acre-ft),2030,February
42,42,Mead.Storage,03-31-2030 23:59:00,14389977,Storage (acre-ft),2030,March
42,42,Mead.Storage,04-30-2030 23:59:00,14227985,Storage (acre-ft),2030,April
42,42,Mead.Storage,05-31-2030 23:59:00,14168622,Storage (acre-ft),2030,May
42,42,Mead.Storage,06-30-2030 23:59:00,14072412,Storage (acre-ft),2030,June
42,42,Mead.Storage,07-31-2030 23:59:00,14105139,Storage (acre-ft),2030,July
42,42,Mead.Storage,08-31-2030 23:59:00,14207193,Storage (acre-ft),2030,August
42,42,Mead.Storage,09-30-2030 23:59:00,14229889,Storage (acre-ft),2030,September
42,42,Mead.Storage,10-31-2030 23:59:00,14419272,Storage (acre-ft),2030,October
42,42,Mead.Storage,11-30-2030 23:59:00,14498556,Storage (acre-ft),2030,November
42,42,Mead.Storage,12-31-2030 23:59:00,14626815,Storage (acre-ft),2030,December
42,42,Mead.Storage,01-31-2031 23:59:00,14636069,Storage (acre-ft),2031,January
42,42,Mead.Storage,02-28-2031 23:59:00,14568274,Storage (acre-ft),2031,February
42,42,Mead.Storage,03-31-2031 23:59:00,14333217,Storage (acre-ft),2031,March
42,42,Mead.Storage,04-30-2031 23:59:00,14061579,Storage (acre-ft),2031,April
42,42,Mead.Storage,05-31-2031 23:59:00,13877736,Storage (acre-ft),2031,May
42,42,Mead.Storage,06-30-2031 23:59:00,13648423,Storage (acre-ft),2031,June
42,42,Mead.Storage,07-31-2031 23:59:00,13598538,Storage (acre-ft),2031,July
42,42,Mead.Storage,08-31-2031 23:59:00,13628142,Storage (acre-ft),2031,August
42,42,Mead.Storage,09-30-2031 23:59:00,13640791,Storage (acre-ft),2031,September
42,42,Mead.Storage,10-31-2031 23:59:00,13887774,Storage (acre-ft),2031,October
42,42,Mead.Storage,11-30-2031 23:59:00,14017311,Storage (acre-ft),2031,November
42,42,Mead.Storage,12-31-2031 23:59:00,14109029,Storage (acre-ft),2031,December
42,42,Mead.Storage,01-31-2032 23:59:00,14120719,Storage (acre-ft),2032,January
42,42,Mead.Storage,02-29-2032 23:59:00,14015167,Storage (acre-ft),2032,February
42,42,Mead.Storage,03-31-2032 23:59:00,13826176,Storage (acre-ft),2032,March
42,42,Mead.Storage,04-30-2032 23:59:00,13533586,Storage (acre-ft),2032,April
42,42,Mead.Storage,05-31-2032 23:59:00,13375671,Storage (acre-ft),2032,May
42,42,Mead.Storage,06-30-2032 23:59:00,13162868,Storage (acre-ft),2032,June
42,42,Mead.Storage,07-31-2032 23:59:00,13211469,Storage (acre-ft),2032,July
42,42,Mead.Storage,08-31-2032 23:59:00,13374166,Storage (acre-ft),2032,August
42,42,Mead.Storage,09-30-2032 23:59:00,13384029,Storage (acre-ft),2032,September
42,42,Mead.Storage,10-31-2032 23:59:00,13547867,Storage (acre-ft),2032,October
42,42,Mead.Storage,11-30-2032 23:59:00,13598703,Storage (acre-ft),2032,November
42,42,Mead.Storage,12-31-2032 23:59:00,13653593,Storage (acre-ft),2032,December
42,42,Mead.Storage,01-31-2033 23:59:00,14210922,Storage (acre-ft),2033,January
42,42,Mead.Storage,02-28-2033 23:59:00,14621930,Storage (acre-ft),2033,February
42,42,Mead.Storage,03-31-2033 23:59:00,14795214,Storage (acre-ft),2033,March
42,42,Mead.Storage,04-30-2033 23:59:00,14685911,Storage (acre-ft),2033,April
42,42,Mead.Storage,05-31-2033 23:59:00,14721131,Storage (acre-ft),2033,May
42,42,Mead.Storage,06-30-2033 23:59:00,14603823,Storage (acre-ft),2033,June
42,42,Mead.Storage,07-31-2033 23:59:00,14611178,Storage (acre-ft),2033,July
42,42,Mead.Storage,08-31-2033 23:59:00,14752743,Storage (acre-ft),2033,August
42,42,Mead.Storage,09-30-2033 23:59:00,14772012,Storage (acre-ft),2033,September
42,42,Mead.Storage,10-31-2033 23:59:00,14969049,Storage (acre-ft),2033,October
42,42,Mead.Storage,11-30-2033 23:59:00,15013170,Storage (acre-ft),2033,November
42,42,Mead.Storage,12-31-2033 23:59:00,15079610,Storage (acre-ft),2033,December
42,42,Mead.Storage,01-31-2034 23:59:00,15205156,Storage (acre-ft),2034,January
42,42,Mead.Storage,02-28-2034 23:59:00,15143800,Storage (acre-ft),2034,February
42,42,Mead.Storage,03-31-2034 23:59:00,15019849,Storage (acre-ft),2034,March
42,42,Mead.Storage,04-30-2034 23:59:00,14812873,Storage (acre-ft),2034,April
42,42,Mead.Storage,05-31-2034 23:59:00,14663163,Storage (acre-ft),2034,May
42,42,Mead.Storage,06-30-2034 23:59:00,14472016,Storage (acre-ft),2034,June
42,42,Mead.Storage,07-31-2034 23:59:00,14380215,Storage (acre-ft),2034,July
42,42,Mead.Storage,08-31-2034 23:59:00,14439927,Storage (acre-ft),2034,August
42,42,Mead.Storage,09-30-2034 23:59:00,14412532,Storage (acre-ft),2034,September
42,42,Mead.Storage,10-31-2034 23:59:00,14573725,Storage (acre-ft),2034,October
42,42,Mead.Storage,11-30-2034 23:59:00,14547439,Storage (acre-ft),2034,November
42,42,Mead.Storage,12-31-2034 23:59:00,14782152,Storage (acre-ft),2034,December
42,42,Mead.Storage,01-31-2035 23:59:00,14837825,Storage (acre-ft),2035,January
42,42,Mead.Storage,02-28-2035 23:59:00,14795921,Storage (acre-ft),2035,February
42,42,Mead.Storage,03-31-2035 23:59:00,14750434,Storage (acre-ft),2035,March
42,42,Mead.Storage,04-30-2035 23:59:00,14476052,Storage (acre-ft),2035,April
42,42,Mead.Storage,05-31-2035 23:59:00,14349301,Storage (acre-ft),2035,May
42,42,Mead.Storage,06-30-2035 23:59:00,14141116,Storage (acre-ft),2035,June
42,42,Mead.Storage,07-31-2035 23:59:00,14028833,Storage (acre-ft),2035,July
42,42,Mead.Storage,08-31-2035 23:59:00,14020118,Storage (acre-ft),2035,August
42,42,Mead.Storage,09-30-2035 23:59:00,13965822,Storage (acre-ft),2035,September
42,42,Mead.Storage,10-31-2035 23:59:00,14048258,Storage (acre-ft),2035,October
42,42,Mead.Storage,11-30-2035 23:59:00,14165109,Storage (acre-ft),2035,November
42,42,Mead.Storage,12-31-2035 23:59:00,14282677,Storage (acre-ft),2035,December
42,42,Mead.Storage,01-31-2036 23:59:00,14214150,Storage (acre-ft),2036,January
42,42,Mead.Storage,02-29-2036 23:59:00,14160679,Storage (acre-ft),2036,February
42,42,Mead.Storage,03-31-2036 23:59:00,14009929,Storage (acre-ft),2036,March
42,42,Mead.Storage,04-30-2036 23:59:00,13598953,Storage (acre-ft),2036,April
42,42,Mead.Storage,05-31-2036 23:59:00,13322086,Storage (acre-ft),2036,May
42,42,Mead.Storage,06-30-2036 23:59:00,12979181,Storage (acre-ft),2036,June
42,42,Mead.Storage,07-31-2036 23:59:00,12569957,Storage (acre-ft),2036,July
42,42,Mead.Storage,08-31-2036 23:59:00,12821402,Storage (acre-ft),2036,August
42,42,Mead.Storage,09-30-2036 23:59:00,12997754,Storage (acre-ft),2036,September
42,42,Mead.Storage,10-31-2036 23:59:00,13127640,Storage (acre-ft),2036,October
42,42,Mead.Storage,11-30-2036 23:59:00,13123991,Storage (acre-ft),2036,November
42,42,Mead.Storage,12-31-2036 23:59:00,13141082,Storage (acre-ft),2036,December
42,42,Mead.Storage,01-31-2037 23:59:00,13281876,Storage (acre-ft),2037,January
42,42,Mead.Storage,02-28-2037 23:59:00,13230018,Storage (acre-ft),2037,February
42,42,Mead.Storage,03-31-2037 23:59:00,13135463,Storage (acre-ft),2037,March
42,42,Mead.Storage,04-30-2037 23:59:00,12963422,Storage (acre-ft),2037,April
42,42,Mead.Storage,05-31-2037 23:59:00,12844049,Storage (acre-ft),2037,May
42,42,Mead.Storage,06-30-2037 23:59:00,12673313,Storage (acre-ft),2037,June
42,42,Mead.Storage,07-31-2037 23:59:00,12592642,Storage (acre-ft),2037,July
42,42,Mead.Storage,08-31-2037 23:59:00,12655287,Storage (acre-ft),2037,August
42,42,Mead.Storage,09-30-2037 23:59:00,12640553,Storage (acre-ft),2037,September
42,42,Mead.Storage,10-31-2037 23:59:00,12806592,Storage (acre-ft),2037,October
42,42,Mead.Storage,11-30-2037 23:59:00,12788976,Storage (acre-ft),2037,November
42,42,Mead.Storage,12-31-2037 23:59:00,13053178,Storage (acre-ft),2037,December
42,42,Mead.Storage,01-31-2038 23:59:00,13080348,Storage (acre-ft),2038,January
42,42,Mead.Storage,02-28-2038 23:59:00,12985970,Storage (acre-ft),2038,February
42,42,Mead.Storage,03-31-2038 23:59:00,12806904,Storage (acre-ft),2038,March
42,42,Mead.Storage,04-30-2038 23:59:00,12520068,Storage (acre-ft),2038,April
42,42,Mead.Storage,05-31-2038 23:59:00,12363363,Storage (acre-ft),2038,May
42,42,Mead.Storage,06-30-2038 23:59:00,12156744,Storage (acre-ft),2038,June
42,42,Mead.Storage,07-31-2038 23:59:00,12200672,Storage (acre-ft),2038,July
42,42,Mead.Storage,08-31-2038 23:59:00,12356234,Storage (acre-ft),2038,August
42,42,Mead.Storage,09-30-2038 23:59:00,12367724,Storage (acre-ft),2038,September
42,42,Mead.Storage,10-31-2038 23:59:00,12536781,Storage (acre-ft),2038,October
42,42,Mead.Storage,11-30-2038 23:59:00,12598372,Storage (acre-ft),2038,November
42,42,Mead.Storage,12-31-2038 23:59:00,12651086,Storage (acre-ft),2038,December
42,42,Mead.Storage,01-31-2039 23:59:00,12749680,Storage (acre-ft),2039,January
42,42,Mead.Storage,02-28-2039 23:59:00,12708001,Storage (acre-ft),2039,February
42,42,Mead.Storage,03-31-2039 23:59:00,12595425,Storage (acre-ft),2039,March
42,42,Mead.Storage,04-30-2039 23:59:00,12326893,Storage (acre-ft),2039,April
42,42,Mead.Storage,05-31-2039 23:59:00,12195352,Storage (acre-ft),2039,May
42,42,Mead.Storage,06-30-2039 23:59:00,12010560,Storage (acre-ft),2039,June
42,42,Mead.Storage,07-31-2039 23:59:00,12071834,Storage (acre-ft),2039,July
42,42,Mead.Storage,08-31-2039 23:59:00,12231329,Storage (acre-ft),2039,August
42,42,Mead.Storage,09-30-2039 23:59:00,12305828,Storage (acre-ft),2039,September
42,42,Mead.Storage,10-31-2039 23:59:00,12470394,Storage (acre-ft),2039,October
42,42,Mead.Storage,11-30-2039 23:59:00,12644249,Storage (acre-ft),2039,November
42,42,Mead.Storage,12-31-2039 23:59:00,12717860,Storage (acre-ft),2039,December
42,42,Mead.Storage,01-31-2040 23:59:00,12806838,Storage (acre-ft),2040,January
42,42,Mead.Storage,02-29-2040 23:59:00,12833564,Storage (acre-ft),2040,February
42,42,Mead.Storage,03-31-2040 23:59:00,12742434,Storage (acre-ft),2040,March
42,42,Mead.Storage,04-30-2040 23:59:00,12607216,Storage (acre-ft),2040,April
42,42,Mead.Storage,05-31-2040 23:59:00,12554388,Storage (acre-ft),2040,May
42,42,Mead.Storage,06-30-2040 23:59:00,12470774,Storage (acre-ft),2040,June
42,42,Mead.Storage,07-31-2040 23:59:00,12516958,Storage (acre-ft),2040,July
42,42,Mead.Storage,08-31-2040 23:59:00,12636703,Storage (acre-ft),2040,August
42,42,Mead.Storage,09-30-2040 23:59:00,12691413,Storage (acre-ft),2040,September
42,42,Mead.Storage,10-31-2040 23:59:00,12915257,Storage (acre-ft),2040,October
42,42,Mead.Storage,11-30-2040 23:59:00,13029995,Storage (acre-ft),2040,November
42,42,Mead.Storage,12-31-2040 23:59:00,13163092,Storage (acre-ft),2040,December
42,42,Mead.Storage,01-31-2041 23:59:00,13220115,Storage (acre-ft),2041,January
42,42,Mead.Storage,02-28-2041 23:59:00,13163418,Storage (acre-ft),2041,February
42,42,Mead.Storage,03-31-2041 23:59:00,12961246,Storage (acre-ft),2041,March
42,42,Mead.Storage,04-30-2041 23:59:00,12656913,Storage (acre-ft),2041,April
42,42,Mead.Storage,05-31-2041 23:59:00,12480322,Storage (acre-ft),2041,May
42,42,Mead.Storage,06-30-2041 23:59:00,12283140,Storage (acre-ft),2041,June
42,42,Mead.Storage,07-31-2041 23:59:00,12269157,Storage (acre-ft),2041,July
42,42,Mead.Storage,08-31-2041 23:59:00,12350384,Storage (acre-ft),2041,August
42,42,Mead.Storage,09-30-2041 23:59:00,12335937,Storage (acre-ft),2041,September
42,42,Mead.Storage,10-31-2041 23:59:00,12550742,Storage (acre-ft),2041,October
42,42,Mead.Storage,11-30-2041 23:59:00,12606341,Storage (acre-ft),2041,November
42,42,Mead.Storage,12-31-2041 23:59:00,12655263,Storage (acre-ft),2041,December
42,42,Mead.Storage,01-31-2042 23:59:00,12666286,Storage (acre-ft),2042,January
42,42,Mead.Storage,02-28-2042 23:59:00,12536344,Storage (acre-ft),2042,February
42,42,Mead.Storage,03-31-2042 23:59:00,12332008,Storage (acre-ft),2042,March
42,42,Mead.Storage,04-30-2042 23:59:00,12012530,Storage (acre-ft),2042,April
42,42,Mead.Storage,05-31-2042 23:59:00,11808570,Storage (acre-ft),2042,May
42,42,Mead.Storage,06-30-2042 23:59:00,11569044,Storage (acre-ft),2042,June
42,42,Mead.Storage,07-31-2042 23:59:00,11601409,Storage (acre-ft),2042,July
42,42,Mead.Storage,08-31-2042 23:59:00,11765064,Storage (acre-ft),2042,August
42,42,Mead.Storage,09-30-2042 23:59:00,11784150,Storage (acre-ft),2042,September
42,42,Mead.Storage,10-31-2042 23:59:00,11964020,Storage (acre-ft),2042,October
42,42,Mead.Storage,11-30-2042 23:59:00,12050371,Storage (acre-ft),2042,November
42,42,Mead.Storage,12-31-2042 23:59:00,12104275,Storage (acre-ft),2042,December
42,42,Mead.Storage,01-31-2043 23:59:00,12202282,Storage (acre-ft),2043,January
42,42,Mead.Storage,02-28-2043 23:59:00,12149833,Storage (acre-ft),2043,February
42,42,Mead.Storage,03-31-2043 23:59:00,12028968,Storage (acre-ft),2043,March
42,42,Mead.Storage,04-30-2043 23:59:00,11743686,Storage (acre-ft),2043,April
42,42,Mead.Storage,05-31-2043 23:59:00,11589368,Storage (acre-ft),2043,May
42,42,Mead.Storage,06-30-2043 23:59:00,11386879,Storage (acre-ft),2043,June
42,42,Mead.Storage,07-31-2043 23:59:00,11435364,Storage (acre-ft),2043,July
42,42,Mead.Storage,08-31-2043 23:59:00,11607066,Storage (acre-ft),2043,August
42,42,Mead.Storage,09-30-2043 23:59:00,11703584,Storage (acre-ft),2043,September
42,42,Mead.Storage,10-31-2043 23:59:00,11888775,Storage (acre-ft),2043,October
42,42,Mead.Storage,11-30-2043 23:59:00,12079040,Storage (acre-ft),2043,November
42,42,Mead.Storage,12-31-2043 23:59:00,12144410,Storage (acre-ft),2043,December
42,42,Mead.Storage,01-31-2044 23:59:00,12220838,Storage (acre-ft),2044,January
42,42,Mead.Storage,02-29-2044 23:59:00,12203892,Storage (acre-ft),2044,February
42,42,Mead.Storage,03-31-2044 23:59:00,12006291,Storage (acre-ft),2044,March
42,42,Mead.Storage,04-30-2044 23:59:00,11752549,Storage (acre-ft),2044,April
42,42,Mead.Storage,05-31-2044 23:59:00,11569447,Storage (acre-ft),2044,May
42,42,Mead.Storage,06-30-2044 23:59:00,11368159,Storage (acre-ft),2044,June
42,42,Mead.Storage,07-31-2044 23:59:00,11408499,Storage (acre-ft),2044,July
42,42,Mead.Storage,08-31-2044 23:59:00,11596914,Storage (acre-ft),2044,August
42,42,Mead.Storage,09-30-2044 23:59:00,11705973,Storage (acre-ft),2044,September
42,42,Mead.Storage,10-31-2044 23:59:00,11946217,Storage (acre-ft),2044,October
42,42,Mead.Storage,11-30-2044 23:59:00,12076499,Storage (acre-ft),2044,November
42,42,Mead.Storage,12-31-2044 23:59:00,12210426,Storage (acre-ft),2044,December
42,42,Mead.Storage,01-31-2045 23:59:00,12318302,Storage (acre-ft),2045,January
42,42,Mead.Storage,02-28-2045 23:59:00,12283107,Storage (acre-ft),2045,February
42,42,Mead.Storage,03-31-2045 23:59:00,12179131,Storage (acre-ft),2045,March
42,42,Mead.Storage,04-30-2045 23:59:00,11912629,Storage (acre-ft),2045,April
42,42,Mead.Storage,05-31-2045 23:59:00,11769498,Storage (acre-ft),2045,May
42,42,Mead.Storage,06-30-2045 23:59:00,11579379,Storage (acre-ft),2045,June
42,42,Mead.Storage,07-31-2045 23:59:00,11661158,Storage (acre-ft),2045,July
42,42,Mead.Storage,08-31-2045 23:59:00,11867270,Storage (acre-ft),2045,August
42,42,Mead.Storage,09-30-2045 23:59:00,11979784,Storage (acre-ft),2045,September
42,42,Mead.Storage,10-31-2045 23:59:00,12207039,Storage (acre-ft),2045,October
42,42,Mead.Storage,11-30-2045 23:59:00,12427600,Storage (acre-ft),2045,November
42,42,Mead.Storage,12-31-2045 23:59:00,12519340,Storage (acre-ft),2045,December
42,42,Mead.Storage,01-31-2046 23:59:00,12593236,Storage (acre-ft),2046,January
42,42,Mead.Storage,02-28-2046 23:59:00,12564574,Storage (acre-ft),2046,February
42,42,Mead.Storage,03-31-2046 23:59:00,12496383,Storage (acre-ft),2046,March
42,42,Mead.Storage,04-30-2046 23:59:00,12267350,Storage (acre-ft),2046,April
42,42,Mead.Storage,05-31-2046 23:59:00,12139267,Storage (acre-ft),2046,May
42,42,Mead.Storage,06-30-2046 23:59:00,11987460,Storage (acre-ft),2046,June
42,42,Mead.Storage,07-31-2046 23:59:00,12049172,Storage (acre-ft),2046,July
42,42,Mead.Storage,08-31-2046 23:59:00,12248442,Storage (acre-ft),2046,August
42,42,Mead.Storage,09-30-2046 23:59:00,12304624,Storage (acre-ft),2046,September
42,42,Mead.Storage,10-31-2046 23:59:00,12547550,Storage (acre-ft),2046,October
42,42,Mead.Storage,11-30-2046 23:59:00,12723921,Storage (acre-ft),2046,November
42,42,Mead.Storage,12-31-2046 23:59:00,12875232,Storage (acre-ft),2046,December
42,42,Mead.Storage,01-31-2047 23:59:00,13017696,Storage (acre-ft),2047,January
42,42,Mead.Storage,02-28-2047 23:59:00,13027158,Storage (acre-ft),2047,February
42,42,Mead.Storage,03-31-2047 23:59:00,12955691,Storage (acre-ft),2047,March
42,42,Mead.Storage,04-30-2047 23:59:00,12718702,Storage (acre-ft),2047,April
42,42,Mead.Storage,05-31-2047 23:59:00,12600516,Storage (acre-ft),2047,May
42,42,Mead.Storage,06-30-2047 23:59:00,12436991,Storage (acre-ft),2047,June
42,42,Mead.Storage,07-31-2047 23:59:00,12542281,Storage (acre-ft),2047,July
42,42,Mead.Storage,08-31-2047 23:59:00,12769134,Storage (acre-ft),2047,August
42,42,Mead.Storage,09-30-2047 23:59:00,12922137,Storage (acre-ft),2047,September
42,42,Mead.Storage,10-31-2047 23:59:00,13175014,Storage (acre-ft),2047,October
42,42,Mead.Storage,11-30-2047 23:59:00,13421938,Storage (acre-ft),2047,November
42,42,Mead.Storage,12-31-2047 23:59:00,13536853,Storage (acre-ft),2047,December
42,42,Mead.Storage,01-31-2048 23:59:00,13252890,Storage (acre-ft),2048,January
42,42,Mead.Storage,02-29-2048 23:59:00,12929290,Storage (acre-ft),2048,February
42,42,Mead.Storage,03-31-2048 23:59:00,12567987,Storage (acre-ft),2048,March
42,42,Mead.Storage,04-30-2048 23:59:00,12057796,Storage (acre-ft),2048,April
42,42,Mead.Storage,05-31-2048 23:59:00,11624187,Storage (acre-ft),2048,May
42,42,Mead.Storage,06-30-2048 23:59:00,11178000,Storage (acre-ft),2048,June
42,42,Mead.Storage,07-31-2048 23:59:00,10860714,Storage (acre-ft),2048,July
42,42,Mead.Storage,08-31-2048 23:59:00,10663423,Storage (acre-ft),2048,August
42,42,Mead.Storage,09-30-2048 23:59:00,10455783,Storage (acre-ft),2048,September
42,42,Mead.Storage,10-31-2048 23:59:00,10822286,Storage (acre-ft),2048,October
42,42,Mead.Storage,11-30-2048 23:59:00,11005950,Storage (acre-ft),2048,November
42,42,Mead.Storage,12-31-2048 23:59:00,11124802,Storage (acre-ft),2048,December
42,42,Mead.Storage,01-31-2049 23:59:00,11275331,Storage (acre-ft),2049,January
42,42,Mead.Storage,02-28-2049 23:59:00,11285131,Storage (acre-ft),2049,February
42,42,Mead.Storage,03-31-2049 23:59:00,11200270,Storage (acre-ft),2049,March
42,42,Mead.Storage,04-30-2049 23:59:00,10938375,Storage (acre-ft),2049,April
42,42,Mead.Storage,05-31-2049 23:59:00,10794410,Storage (acre-ft),2049,May
42,42,Mead.Storage,06-30-2049 23:59:00,10636456,Storage (acre-ft),2049,June
42,42,Mead.Storage,07-31-2049 23:59:00,10749872,Storage (acre-ft),2049,July
42,42,Mead.Storage,08-31-2049 23:59:00,10914242,Storage (acre-ft),2049,August
42,42,Mead.Storage,09-30-2049 23:59:00,10997404,Storage (acre-ft),2049,September
42,42,Mead.Storage,10-31-2049 23:59:00,11309787,Storage (acre-ft),2049,October
42,42,Mead.Storage,11-30-2049 23:59:00,11482781,Storage (acre-ft),2049,November
42,42,Mead.Storage,12-31-2049 23:59:00,11633344,Storage (acre-ft),2049,December
42,42,Mead.Storage,01-31-2050 23:59:00,11433866,Storage (acre-ft),2050,January
42,42,Mead.Storage,02-28-2050 23:59:00,11135594,Storage (acre-ft),2050,February
42,42,Mead.Storage,03-31-2050 23:59:00,10729237,Storage (acre-ft),2050,March
42,42,Mead.Storage,04-30-2050 23:59:00,10168765,Storage (acre-ft),2050,April
42,42,Mead.Storage,05-31-2050 23:59:00,9738083,Storage (acre-ft),2050,May
42,42,Mead.Storage,06-30-2050 23:59:00,9274025,Storage (acre-ft),2050,June
42,42,Mead.Storage,07-31-2050 23:59:00,9036814,Storage (acre-ft),2050,July
42,42,Mead.Storage,08-31-2050 23:59:00,8846151,Storage (acre-ft),2050,August
42,42,Mead.Storage,09-30-2050 23:59:00,8677279,Storage (acre-ft),2050,September
42,42,Mead.Storage,10-31-2050 23:59:00,9021690,Storage (acre-ft),2050,October
42,42,Mead.Storage,11-30-2050 23:59:00,9228145,Storage (acre-ft),2050,November
42,42,Mead.Storage,12-31-2050 23:59:00,9402909,Storage (acre-ft),2050,December
42,42,Mead.Storage,01-31-2051 23:59:00,9219048,Storage (acre-ft),2051,January
42,42,Mead.Storage,02-28-2051 23:59:00,8965834,Storage (acre-ft),2051,February
42,42,Mead.Storage,03-31-2051 23:59:00,8598866,Storage (acre-ft),2051,March
42,42,Mead.Storage,04-30-2051 23:59:00,8058307,Storage (acre-ft),2051,April
42,42,Mead.Storage,05-31-2051 23:59:00,7672384,Storage (acre-ft),2051,May
42,42,Mead.Storage,06-30-2051 23:59:00,7313506,Storage (acre-ft),2051,June
42,42,Mead.Storage,07-31-2051 23:59:00,6989649,Storage (acre-ft),2051,July
42,42,Mead.Storage,08-31-2051 23:59:00,6846998,Storage (acre-ft),2051,August
42,42,Mead.Storage,09-30-2051 23:59:00,6696661,Storage (acre-ft),2051,September
42,42,Mead.Storage,10-31-2051 23:59:00,7077418,Storage (acre-ft),2051,October
42,42,Mead.Storage,11-30-2051 23:59:00,7309560,Storage (acre-ft),2051,November
42,42,Mead.Storage,12-31-2051 23:59:00,7489952,Storage (acre-ft),2051,December
42,42,Mead.Storage,01-31-2052 23:59:00,7457009,Storage (acre-ft),2052,January
42,42,Mead.Storage,02-29-2052 23:59:00,7458216,Storage (acre-ft),2052,February
42,42,Mead.Storage,03-31-2052 23:59:00,7403557,Storage (acre-ft),2052,March
42,42,Mead.Storage,04-30-2052 23:59:00,7105662,Storage (acre-ft),2052,April
42,42,Mead.Storage,05-31-2052 23:59:00,6796766,Storage (acre-ft),2052,May
42,42,Mead.Storage,06-30-2052 23:59:00,6536415,Storage (acre-ft),2052,June
42,42,Mead.Storage,07-31-2052 23:59:00,6521811,Storage (acre-ft),2052,July
42,42,Mead.Storage,08-31-2052 23:59:00,7279526,Storage (acre-ft),2052,August
42,42,Mead.Storage,09-30-2052 23:59:00,7923377,Storage (acre-ft),2052,September
42,42,Mead.Storage,10-31-2052 23:59:00,8245254,Storage (acre-ft),2052,October
42,42,Mead.Storage,11-30-2052 23:59:00,8570886,Storage (acre-ft),2052,November
42,42,Mead.Storage,12-31-2052 23:59:00,8821507,Storage (acre-ft),2052,December
42,42,Mead.Storage,01-31-2053 23:59:00,8880660,Storage (acre-ft),2053,January
42,42,Mead.Storage,02-28-2053 23:59:00,8842978,Storage (acre-ft),2053,February
42,42,Mead.Storage,03-31-2053 23:59:00,8766030,Storage (acre-ft),2053,March
42,42,Mead.Storage,04-30-2053 23:59:00,8506561,Storage (acre-ft),2053,April
42,42,Mead.Storage,05-31-2053 23:59:00,8325504,Storage (acre-ft),2053,May
42,42,Mead.Storage,06-30-2053 23:59:00,8150765,Storage (acre-ft),2053,June
42,42,Mead.Storage,07-31-2053 23:59:00,8198465,Storage (acre-ft),2053,July
42,42,Mead.Storage,08-31-2053 23:59:00,8419213,Storage (acre-ft),2053,August
42,42,Mead.Storage,09-30-2053 23:59:00,8509210,Storage (acre-ft),2053,September
42,42,Mead.Storage,10-31-2053 23:59:00,8795938,Storage (acre-ft),2053,October
42,42,Mead.Storage,11-30-2053 23:59:00,9019574,Storage (acre-ft),2053,November
42,42,Mead.Storage,12-31-2053 23:59:00,9185650,Storage (acre-ft),2053,December
42,42,Mead.Storage,01-31-2054 23:59:00,9277684,Storage (acre-ft),2054,January
42,42,Mead.Storage,02-28-2054 23:59:00,9299064,Storage (acre-ft),2054,February
42,42,Mead.Storage,03-31-2054 23:59:00,9216870,Storage (acre-ft),2054,March
42,42,Mead.Storage,04-30-2054 23:59:00,9054968,Storage (acre-ft),2054,April
42,42,Mead.Storage,05-31-2054 23:59:00,8947048,Storage (acre-ft),2054,May
42,42,Mead.Storage,06-30-2054 23:59:00,8837132,Storage (acre-ft),2054,June
42,42,Mead.Storage,07-31-2054 23:59:00,8901055,Storage (acre-ft),2054,July
