Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Object Name,Slot Name with Unit,Year,Month
44,44,Powell.Pool Elevation,9/30/2053 23:59,3440.78,Powell,Pool Elevation (ft),2053,September
44,44,Powell.Pool Elevation,10/31/2053 23:59,3457.74,Powell,Pool Elevation (ft),2053,October
44,44,Powell.Pool Elevation,11/30/2053 23:59,3454.55,Powell,Pool Elevation (ft),2053,November
44,44,Powell.Pool Elevation,12/31/2053 23:59,3447.3,Powell,Pool Elevation (ft),2053,December
44,44,Powell.Pool Elevation,1/31/2054 23:59,3435.65,Powell,Pool Elevation (ft),2054,January
44,44,Powell.Pool Elevation,2/28/2054 23:59,3425.09,Powell,Pool Elevation (ft),2054,February
44,44,Powell.Pool Elevation,3/31/2054 23:59,3418.03,Powell,Pool Elevation (ft),2054,March
44,44,Powell.Pool Elevation,4/30/2054 23:59,3414.16,Powell,Pool Elevation (ft),2054,April
44,44,Powell.Pool Elevation,5/31/2054 23:59,3427.13,Powell,Pool Elevation (ft),2054,May
44,44,Powell.Pool Elevation,6/30/2054 23:59,3454,Powell,Pool Elevation (ft),2054,June
44,44,Powell.Pool Elevation,7/31/2054 23:59,3449.82,Powell,Pool Elevation (ft),2054,July
44,44,Powell.Pool Elevation,8/31/2054 23:59,3439.03,Powell,Pool Elevation (ft),2054,August
44,44,Powell.Pool Elevation,9/30/2054 23:59,3436.02,Powell,Pool Elevation (ft),2054,September
44,44,Powell.Pool Elevation,10/31/2054 23:59,3426.82,Powell,Pool Elevation (ft),2054,October
44,44,Powell.Pool Elevation,11/30/2054 23:59,3421.19,Powell,Pool Elevation (ft),2054,November
44,44,Powell.Pool Elevation,12/31/2054 23:59,3416.09,Powell,Pool Elevation (ft),2054,December
44,44,Powell.Pool Elevation,1/31/2055 23:59,3412.19,Powell,Pool Elevation (ft),2055,January
44,44,Powell.Pool Elevation,2/28/2055 23:59,3408.7,Powell,Pool Elevation (ft),2055,February
44,44,Powell.Pool Elevation,3/31/2055 23:59,3406.24,Powell,Pool Elevation (ft),2055,March
44,44,Powell.Pool Elevation,4/30/2055 23:59,3408.98,Powell,Pool Elevation (ft),2055,April
44,44,Powell.Pool Elevation,5/31/2055 23:59,3458.25,Powell,Pool Elevation (ft),2055,May
44,44,Powell.Pool Elevation,6/30/2055 23:59,3483.96,Powell,Pool Elevation (ft),2055,June
44,44,Powell.Pool Elevation,7/31/2055 23:59,3485.87,Powell,Pool Elevation (ft),2055,July
44,44,Powell.Pool Elevation,8/31/2055 23:59,3475.83,Powell,Pool Elevation (ft),2055,August
44,44,Powell.Pool Elevation,9/30/2055 23:59,3465.6,Powell,Pool Elevation (ft),2055,September
44,44,Powell.Pool Elevation,10/31/2055 23:59,3459.61,Powell,Pool Elevation (ft),2055,October
44,44,Powell.Pool Elevation,11/30/2055 23:59,3453.47,Powell,Pool Elevation (ft),2055,November
44,44,Powell.Pool Elevation,12/31/2055 23:59,3442.75,Powell,Pool Elevation (ft),2055,December
44,44,Powell.Pool Elevation,1/31/2056 23:59,3434.5,Powell,Pool Elevation (ft),2056,January
44,44,Powell.Pool Elevation,2/29/2056 23:59,3425.73,Powell,Pool Elevation (ft),2056,February
44,44,Powell.Pool Elevation,3/31/2056 23:59,3419.42,Powell,Pool Elevation (ft),2056,March
44,44,Powell.Pool Elevation,4/30/2056 23:59,3424.75,Powell,Pool Elevation (ft),2056,April
44,44,Powell.Pool Elevation,5/31/2056 23:59,3455.56,Powell,Pool Elevation (ft),2056,May
44,44,Powell.Pool Elevation,6/30/2056 23:59,3470.51,Powell,Pool Elevation (ft),2056,June
44,44,Powell.Pool Elevation,7/31/2056 23:59,3467.06,Powell,Pool Elevation (ft),2056,July
44,44,Powell.Pool Elevation,8/31/2056 23:59,3458.11,Powell,Pool Elevation (ft),2056,August
44,44,Powell.Pool Elevation,9/30/2056 23:59,3450.15,Powell,Pool Elevation (ft),2056,September
44,44,Powell.Pool Elevation,10/31/2056 23:59,3465.65,Powell,Pool Elevation (ft),2056,October
44,44,Powell.Pool Elevation,11/30/2056 23:59,3462.81,Powell,Pool Elevation (ft),2056,November
44,44,Powell.Pool Elevation,12/31/2056 23:59,3456.04,Powell,Pool Elevation (ft),2056,December
44,44,Powell.Pool Elevation,1/31/2057 23:59,3445.37,Powell,Pool Elevation (ft),2057,January
44,44,Powell.Pool Elevation,2/28/2057 23:59,3435.73,Powell,Pool Elevation (ft),2057,February
44,44,Powell.Pool Elevation,3/31/2057 23:59,3426.29,Powell,Pool Elevation (ft),2057,March
44,44,Powell.Pool Elevation,4/30/2057 23:59,3422.62,Powell,Pool Elevation (ft),2057,April
44,44,Powell.Pool Elevation,5/31/2057 23:59,3474.61,Powell,Pool Elevation (ft),2057,May
44,44,Powell.Pool Elevation,6/30/2057 23:59,3501.89,Powell,Pool Elevation (ft),2057,June
44,44,Powell.Pool Elevation,7/31/2057 23:59,3501.56,Powell,Pool Elevation (ft),2057,July
44,44,Powell.Pool Elevation,8/31/2057 23:59,3492.3,Powell,Pool Elevation (ft),2057,August
44,44,Powell.Pool Elevation,9/30/2057 23:59,3483.25,Powell,Pool Elevation (ft),2057,September
44,44,Powell.Pool Elevation,10/31/2057 23:59,3478.9,Powell,Pool Elevation (ft),2057,October
44,44,Powell.Pool Elevation,11/30/2057 23:59,3474.21,Powell,Pool Elevation (ft),2057,November
44,44,Powell.Pool Elevation,12/31/2057 23:59,3466.66,Powell,Pool Elevation (ft),2057,December
44,44,Powell.Pool Elevation,1/31/2058 23:59,3455.4,Powell,Pool Elevation (ft),2058,January
44,44,Powell.Pool Elevation,2/28/2058 23:59,3444.81,Powell,Pool Elevation (ft),2058,February
44,44,Powell.Pool Elevation,3/31/2058 23:59,3433.82,Powell,Pool Elevation (ft),2058,March
44,44,Powell.Pool Elevation,4/30/2058 23:59,3429.56,Powell,Pool Elevation (ft),2058,April
44,44,Powell.Pool Elevation,5/31/2058 23:59,3471.84,Powell,Pool Elevation (ft),2058,May
44,44,Powell.Pool Elevation,6/30/2058 23:59,3495.93,Powell,Pool Elevation (ft),2058,June
44,44,Powell.Pool Elevation,7/31/2058 23:59,3497.57,Powell,Pool Elevation (ft),2058,July
44,44,Powell.Pool Elevation,8/31/2058 23:59,3488.11,Powell,Pool Elevation (ft),2058,August
44,44,Powell.Pool Elevation,9/30/2058 23:59,3477.86,Powell,Pool Elevation (ft),2058,September
44,44,Powell.Pool Elevation,10/31/2058 23:59,3472,Powell,Pool Elevation (ft),2058,October
44,44,Powell.Pool Elevation,11/30/2058 23:59,3465.97,Powell,Pool Elevation (ft),2058,November
44,44,Powell.Pool Elevation,12/31/2058 23:59,3456.36,Powell,Pool Elevation (ft),2058,December
44,44,Powell.Pool Elevation,1/31/2059 23:59,3443.91,Powell,Pool Elevation (ft),2059,January
44,44,Powell.Pool Elevation,2/28/2059 23:59,3432.63,Powell,Pool Elevation (ft),2059,February
44,44,Powell.Pool Elevation,3/31/2059 23:59,3425.56,Powell,Pool Elevation (ft),2059,March
44,44,Powell.Pool Elevation,4/30/2059 23:59,3420.73,Powell,Pool Elevation (ft),2059,April
44,44,Powell.Pool Elevation,5/31/2059 23:59,3434.32,Powell,Pool Elevation (ft),2059,May
44,44,Powell.Pool Elevation,6/30/2059 23:59,3460.47,Powell,Pool Elevation (ft),2059,June
44,44,Powell.Pool Elevation,7/31/2059 23:59,3456.23,Powell,Pool Elevation (ft),2059,July
44,44,Powell.Pool Elevation,8/31/2059 23:59,3444.69,Powell,Pool Elevation (ft),2059,August
44,44,Powell.Pool Elevation,9/30/2059 23:59,3440.33,Powell,Pool Elevation (ft),2059,September
44,44,Powell.Pool Elevation,10/31/2059 23:59,3431.66,Powell,Pool Elevation (ft),2059,October
44,44,Powell.Pool Elevation,11/30/2059 23:59,3425.13,Powell,Pool Elevation (ft),2059,November
44,44,Powell.Pool Elevation,12/31/2059 23:59,3418.73,Powell,Pool Elevation (ft),2059,December
44,44,Powell.Pool Elevation,1/31/2060 23:59,3414.52,Powell,Pool Elevation (ft),2060,January
44,44,Powell.Pool Elevation,2/29/2060 23:59,3411.45,Powell,Pool Elevation (ft),2060,February
44,44,Powell.Pool Elevation,3/31/2060 23:59,3409.51,Powell,Pool Elevation (ft),2060,March
44,44,Powell.Pool Elevation,4/30/2060 23:59,3419.69,Powell,Pool Elevation (ft),2060,April
44,44,Powell.Pool Elevation,5/31/2060 23:59,3449.81,Powell,Pool Elevation (ft),2060,May
44,44,Powell.Pool Elevation,6/30/2060 23:59,3461.6,Powell,Pool Elevation (ft),2060,June
44,44,Powell.Pool Elevation,7/31/2060 23:59,3453.41,Powell,Pool Elevation (ft),2060,July
44,44,Powell.Pool Elevation,8/31/2060 23:59,3442.57,Powell,Pool Elevation (ft),2060,August
44,44,Powell.Pool Elevation,9/30/2060 23:59,3432.54,Powell,Pool Elevation (ft),2060,September
44,44,Powell.Pool Elevation,10/31/2060 23:59,3449.51,Powell,Pool Elevation (ft),2060,October
44,44,Powell.Pool Elevation,11/30/2060 23:59,3445.41,Powell,Pool Elevation (ft),2060,November
44,44,Powell.Pool Elevation,12/31/2060 23:59,3437.76,Powell,Pool Elevation (ft),2060,December
44,44,Powell.Storage,1/31/2024 23:59,8430644,Powell,Storage (acre-ft),2024,January
44,44,Powell.Storage,2/29/2024 23:59,8148294,Powell,Storage (acre-ft),2024,February
44,44,Powell.Storage,3/31/2024 23:59,7998587,Powell,Storage (acre-ft),2024,March
44,44,Powell.Storage,4/30/2024 23:59,8038160,Powell,Storage (acre-ft),2024,April
44,44,Powell.Storage,5/31/2024 23:59,9677435,Powell,Storage (acre-ft),2024,May
44,44,Powell.Storage,6/30/2024 23:59,10569640,Powell,Storage (acre-ft),2024,June
44,44,Powell.Storage,7/31/2024 23:59,10490272,Powell,Storage (acre-ft),2024,July
44,44,Powell.Storage,8/31/2024 23:59,10273240,Powell,Storage (acre-ft),2024,August
44,44,Powell.Storage,9/30/2024 23:59,10099665,Powell,Storage (acre-ft),2024,September
44,44,Powell.Storage,10/31/2024 23:59,9782876,Powell,Storage (acre-ft),2024,October
44,44,Powell.Storage,11/30/2024 23:59,9482508,Powell,Storage (acre-ft),2024,November
44,44,Powell.Storage,12/31/2024 23:59,9111364,Powell,Storage (acre-ft),2024,December
44,44,Powell.Storage,1/31/2025 23:59,8725870,Powell,Storage (acre-ft),2025,January
44,44,Powell.Storage,2/28/2025 23:59,8421788,Powell,Storage (acre-ft),2025,February
44,44,Powell.Storage,3/31/2025 23:59,8113148,Powell,Storage (acre-ft),2025,March
44,44,Powell.Storage,4/30/2025 23:59,7987197,Powell,Storage (acre-ft),2025,April
44,44,Powell.Storage,5/31/2025 23:59,8035148,Powell,Storage (acre-ft),2025,May
44,44,Powell.Storage,6/30/2025 23:59,8084754,Powell,Storage (acre-ft),2025,June
44,44,Powell.Storage,7/31/2025 23:59,7865946,Powell,Storage (acre-ft),2025,July
44,44,Powell.Storage,8/31/2025 23:59,7330540,Powell,Storage (acre-ft),2025,August
44,44,Powell.Storage,9/30/2025 23:59,7110946,Powell,Storage (acre-ft),2025,September
44,44,Powell.Storage,10/31/2025 23:59,6805115,Powell,Storage (acre-ft),2025,October
44,44,Powell.Storage,11/30/2025 23:59,6564312,Powell,Storage (acre-ft),2025,November
44,44,Powell.Storage,12/31/2025 23:59,6201101,Powell,Storage (acre-ft),2025,December
44,44,Powell.Storage,1/31/2026 23:59,6149261,Powell,Storage (acre-ft),2026,January
44,44,Powell.Storage,2/28/2026 23:59,6036107,Powell,Storage (acre-ft),2026,February
44,44,Powell.Storage,3/31/2026 23:59,5878905,Powell,Storage (acre-ft),2026,March
44,44,Powell.Storage,4/30/2026 23:59,6199135,Powell,Storage (acre-ft),2026,April
44,44,Powell.Storage,5/31/2026 23:59,8188111,Powell,Storage (acre-ft),2026,May
44,44,Powell.Storage,6/30/2026 23:59,10472310,Powell,Storage (acre-ft),2026,June
44,44,Powell.Storage,7/31/2026 23:59,10943639,Powell,Storage (acre-ft),2026,July
44,44,Powell.Storage,8/31/2026 23:59,10860022,Powell,Storage (acre-ft),2026,August
44,44,Powell.Storage,9/30/2026 23:59,10776563,Powell,Storage (acre-ft),2026,September
44,44,Powell.Storage,10/31/2026 23:59,10757081,Powell,Storage (acre-ft),2026,October
44,44,Powell.Storage,11/30/2026 23:59,10606378,Powell,Storage (acre-ft),2026,November
44,44,Powell.Storage,12/31/2026 23:59,10338292,Powell,Storage (acre-ft),2026,December
44,44,Powell.Storage,1/31/2027 23:59,9908386,Powell,Storage (acre-ft),2027,January
44,44,Powell.Storage,2/28/2027 23:59,9534702,Powell,Storage (acre-ft),2027,February
44,44,Powell.Storage,3/31/2027 23:59,9161995,Powell,Storage (acre-ft),2027,March
44,44,Powell.Storage,4/30/2027 23:59,9132977,Powell,Storage (acre-ft),2027,April
44,44,Powell.Storage,5/31/2027 23:59,11348019,Powell,Storage (acre-ft),2027,May
44,44,Powell.Storage,6/30/2027 23:59,12789035,Powell,Storage (acre-ft),2027,June
44,44,Powell.Storage,7/31/2027 23:59,13045343,Powell,Storage (acre-ft),2027,July
44,44,Powell.Storage,8/31/2027 23:59,12613293,Powell,Storage (acre-ft),2027,August
44,44,Powell.Storage,9/30/2027 23:59,12346696,Powell,Storage (acre-ft),2027,September
44,44,Powell.Storage,10/31/2027 23:59,12108754,Powell,Storage (acre-ft),2027,October
44,44,Powell.Storage,11/30/2027 23:59,11865080,Powell,Storage (acre-ft),2027,November
44,44,Powell.Storage,12/31/2027 23:59,11499649,Powell,Storage (acre-ft),2027,December
44,44,Powell.Storage,1/31/2028 23:59,11014673,Powell,Storage (acre-ft),2028,January
44,44,Powell.Storage,2/29/2028 23:59,10593587,Powell,Storage (acre-ft),2028,February
44,44,Powell.Storage,3/31/2028 23:59,10245008,Powell,Storage (acre-ft),2028,March
44,44,Powell.Storage,4/30/2028 23:59,9962503,Powell,Storage (acre-ft),2028,April
44,44,Powell.Storage,5/31/2028 23:59,10433941,Powell,Storage (acre-ft),2028,May
44,44,Powell.Storage,6/30/2028 23:59,11160666,Powell,Storage (acre-ft),2028,June
44,44,Powell.Storage,7/31/2028 23:59,10801508,Powell,Storage (acre-ft),2028,July
44,44,Powell.Storage,8/31/2028 23:59,10321065,Powell,Storage (acre-ft),2028,August
44,44,Powell.Storage,9/30/2028 23:59,10019335,Powell,Storage (acre-ft),2028,September
44,44,Powell.Storage,10/31/2028 23:59,9669751,Powell,Storage (acre-ft),2028,October
44,44,Powell.Storage,11/30/2028 23:59,9357782,Powell,Storage (acre-ft),2028,November
44,44,Powell.Storage,12/31/2028 23:59,8940587,Powell,Storage (acre-ft),2028,December
44,44,Powell.Storage,1/31/2029 23:59,8547969,Powell,Storage (acre-ft),2029,January
44,44,Powell.Storage,2/28/2029 23:59,8187351,Powell,Storage (acre-ft),2029,February
44,44,Powell.Storage,3/31/2029 23:59,7925570,Powell,Storage (acre-ft),2029,March
44,44,Powell.Storage,4/30/2029 23:59,7903527,Powell,Storage (acre-ft),2029,April
44,44,Powell.Storage,5/31/2029 23:59,8359511,Powell,Storage (acre-ft),2029,May
44,44,Powell.Storage,6/30/2029 23:59,8623859,Powell,Storage (acre-ft),2029,June
44,44,Powell.Storage,7/31/2029 23:59,8504851,Powell,Storage (acre-ft),2029,July
44,44,Powell.Storage,8/31/2029 23:59,7870961,Powell,Storage (acre-ft),2029,August
44,44,Powell.Storage,9/30/2029 23:59,7468899,Powell,Storage (acre-ft),2029,September
44,44,Powell.Storage,10/31/2029 23:59,7330451,Powell,Storage (acre-ft),2029,October
44,44,Powell.Storage,11/30/2029 23:59,7199731,Powell,Storage (acre-ft),2029,November
44,44,Powell.Storage,12/31/2029 23:59,6931479,Powell,Storage (acre-ft),2029,December
44,44,Powell.Storage,1/31/2030 23:59,6665914,Powell,Storage (acre-ft),2030,January
44,44,Powell.Storage,2/28/2030 23:59,6436144,Powell,Storage (acre-ft),2030,February
44,44,Powell.Storage,3/31/2030 23:59,6262246,Powell,Storage (acre-ft),2030,March
44,44,Powell.Storage,4/30/2030 23:59,6280673,Powell,Storage (acre-ft),2030,April
44,44,Powell.Storage,5/31/2030 23:59,6897683,Powell,Storage (acre-ft),2030,May
44,44,Powell.Storage,6/30/2030 23:59,8633929,Powell,Storage (acre-ft),2030,June
44,44,Powell.Storage,7/31/2030 23:59,8595289,Powell,Storage (acre-ft),2030,July
44,44,Powell.Storage,8/31/2030 23:59,8564581,Powell,Storage (acre-ft),2030,August
44,44,Powell.Storage,9/30/2030 23:59,8518306,Powell,Storage (acre-ft),2030,September
44,44,Powell.Storage,10/31/2030 23:59,8415859,Powell,Storage (acre-ft),2030,October
44,44,Powell.Storage,11/30/2030 23:59,8168069,Powell,Storage (acre-ft),2030,November
44,44,Powell.Storage,12/31/2030 23:59,7941596,Powell,Storage (acre-ft),2030,December
44,44,Powell.Storage,1/31/2031 23:59,7595653,Powell,Storage (acre-ft),2031,January
44,44,Powell.Storage,2/28/2031 23:59,7268263,Powell,Storage (acre-ft),2031,February
44,44,Powell.Storage,3/31/2031 23:59,7012592,Powell,Storage (acre-ft),2031,March
44,44,Powell.Storage,4/30/2031 23:59,6836154,Powell,Storage (acre-ft),2031,April
44,44,Powell.Storage,5/31/2031 23:59,7406055,Powell,Storage (acre-ft),2031,May
44,44,Powell.Storage,6/30/2031 23:59,8595778,Powell,Storage (acre-ft),2031,June
44,44,Powell.Storage,7/31/2031 23:59,8535040,Powell,Storage (acre-ft),2031,July
44,44,Powell.Storage,8/31/2031 23:59,8237991,Powell,Storage (acre-ft),2031,August
44,44,Powell.Storage,9/30/2031 23:59,8247774,Powell,Storage (acre-ft),2031,September
44,44,Powell.Storage,10/31/2031 23:59,7996631,Powell,Storage (acre-ft),2031,October
44,44,Powell.Storage,11/30/2031 23:59,7751528,Powell,Storage (acre-ft),2031,November
44,44,Powell.Storage,12/31/2031 23:59,7420902,Powell,Storage (acre-ft),2031,December
44,44,Powell.Storage,1/31/2032 23:59,7070315,Powell,Storage (acre-ft),2032,January
44,44,Powell.Storage,2/29/2032 23:59,6742143,Powell,Storage (acre-ft),2032,February
44,44,Powell.Storage,3/31/2032 23:59,6488396,Powell,Storage (acre-ft),2032,March
44,44,Powell.Storage,4/30/2032 23:59,6315800,Powell,Storage (acre-ft),2032,April
44,44,Powell.Storage,5/31/2032 23:59,6818248,Powell,Storage (acre-ft),2032,May
44,44,Powell.Storage,6/30/2032 23:59,7993787,Powell,Storage (acre-ft),2032,June
44,44,Powell.Storage,7/31/2032 23:59,7973329,Powell,Storage (acre-ft),2032,July
44,44,Powell.Storage,8/31/2032 23:59,7681485,Powell,Storage (acre-ft),2032,August
44,44,Powell.Storage,9/30/2032 23:59,7716086,Powell,Storage (acre-ft),2032,September
44,44,Powell.Storage,10/31/2032 23:59,7460741,Powell,Storage (acre-ft),2032,October
44,44,Powell.Storage,11/30/2032 23:59,7217511,Powell,Storage (acre-ft),2032,November
44,44,Powell.Storage,12/31/2032 23:59,6896665,Powell,Storage (acre-ft),2032,December
44,44,Powell.Storage,1/31/2033 23:59,6489281,Powell,Storage (acre-ft),2033,January
44,44,Powell.Storage,2/28/2033 23:59,6133709,Powell,Storage (acre-ft),2033,February
44,44,Powell.Storage,3/31/2033 23:59,5848095,Powell,Storage (acre-ft),2033,March
44,44,Powell.Storage,4/30/2033 23:59,5765360,Powell,Storage (acre-ft),2033,April
44,44,Powell.Storage,5/31/2033 23:59,6103073,Powell,Storage (acre-ft),2033,May
44,44,Powell.Storage,6/30/2033 23:59,6307543,Powell,Storage (acre-ft),2033,June
44,44,Powell.Storage,7/31/2033 23:59,6021323,Powell,Storage (acre-ft),2033,July
44,44,Powell.Storage,8/31/2033 23:59,5597599,Powell,Storage (acre-ft),2033,August
44,44,Powell.Storage,9/30/2033 23:59,5413874,Powell,Storage (acre-ft),2033,September
44,44,Powell.Storage,10/31/2033 23:59,5289067,Powell,Storage (acre-ft),2033,October
44,44,Powell.Storage,11/30/2033 23:59,5185453,Powell,Storage (acre-ft),2033,November
44,44,Powell.Storage,12/31/2033 23:59,4929430,Powell,Storage (acre-ft),2033,December
44,44,Powell.Storage,1/31/2034 23:59,4630675,Powell,Storage (acre-ft),2034,January
44,44,Powell.Storage,2/28/2034 23:59,4317614,Powell,Storage (acre-ft),2034,February
44,44,Powell.Storage,3/31/2034 23:59,4061170,Powell,Storage (acre-ft),2034,March
44,44,Powell.Storage,4/30/2034 23:59,4266329,Powell,Storage (acre-ft),2034,April
44,44,Powell.Storage,5/31/2034 23:59,5409980,Powell,Storage (acre-ft),2034,May
44,44,Powell.Storage,6/30/2034 23:59,6146622,Powell,Storage (acre-ft),2034,June
44,44,Powell.Storage,7/31/2034 23:59,5970178,Powell,Storage (acre-ft),2034,July
44,44,Powell.Storage,8/31/2034 23:59,5318037,Powell,Storage (acre-ft),2034,August
44,44,Powell.Storage,9/30/2034 23:59,4866797,Powell,Storage (acre-ft),2034,September
44,44,Powell.Storage,10/31/2034 23:59,5469284,Powell,Storage (acre-ft),2034,October
44,44,Powell.Storage,11/30/2034 23:59,5374678,Powell,Storage (acre-ft),2034,November
44,44,Powell.Storage,12/31/2034 23:59,5123981,Powell,Storage (acre-ft),2034,December
44,44,Powell.Storage,1/31/2035 23:59,4752450,Powell,Storage (acre-ft),2035,January
44,44,Powell.Storage,2/28/2035 23:59,4418717,Powell,Storage (acre-ft),2035,February
44,44,Powell.Storage,3/31/2035 23:59,4172771,Powell,Storage (acre-ft),2035,March
44,44,Powell.Storage,4/30/2035 23:59,4090406,Powell,Storage (acre-ft),2035,April
44,44,Powell.Storage,5/31/2035 23:59,5212984,Powell,Storage (acre-ft),2035,May
44,44,Powell.Storage,6/30/2035 23:59,6856870,Powell,Storage (acre-ft),2035,June
44,44,Powell.Storage,7/31/2035 23:59,6775970,Powell,Storage (acre-ft),2035,July
44,44,Powell.Storage,8/31/2035 23:59,5984217,Powell,Storage (acre-ft),2035,August
44,44,Powell.Storage,9/30/2035 23:59,5459434,Powell,Storage (acre-ft),2035,September
44,44,Powell.Storage,10/31/2035 23:59,5362518,Powell,Storage (acre-ft),2035,October
44,44,Powell.Storage,11/30/2035 23:59,5160003,Powell,Storage (acre-ft),2035,November
44,44,Powell.Storage,12/31/2035 23:59,4877435,Powell,Storage (acre-ft),2035,December
44,44,Powell.Storage,1/31/2036 23:59,4671274,Powell,Storage (acre-ft),2036,January
44,44,Powell.Storage,2/29/2036 23:59,4419590,Powell,Storage (acre-ft),2036,February
44,44,Powell.Storage,3/31/2036 23:59,4238107,Powell,Storage (acre-ft),2036,March
44,44,Powell.Storage,4/30/2036 23:59,4316653,Powell,Storage (acre-ft),2036,April
44,44,Powell.Storage,5/31/2036 23:59,4520450,Powell,Storage (acre-ft),2036,May
44,44,Powell.Storage,6/30/2036 23:59,4459379,Powell,Storage (acre-ft),2036,June
44,44,Powell.Storage,7/31/2036 23:59,4196068,Powell,Storage (acre-ft),2036,July
44,44,Powell.Storage,8/31/2036 23:59,3949494,Powell,Storage (acre-ft),2036,August
44,44,Powell.Storage,9/30/2036 23:59,3793705,Powell,Storage (acre-ft),2036,September
44,44,Powell.Storage,10/31/2036 23:59,3463618,Powell,Storage (acre-ft),2036,October
44,44,Powell.Storage,11/30/2036 23:59,3133057,Powell,Storage (acre-ft),2036,November
44,44,Powell.Storage,12/31/2036 23:59,2688331,Powell,Storage (acre-ft),2036,December
44,44,Powell.Storage,1/31/2037 23:59,2396536,Powell,Storage (acre-ft),2037,January
44,44,Powell.Storage,2/28/2037 23:59,2228091,Powell,Storage (acre-ft),2037,February
44,44,Powell.Storage,3/31/2037 23:59,2147150,Powell,Storage (acre-ft),2037,March
44,44,Powell.Storage,4/30/2037 23:59,2193578,Powell,Storage (acre-ft),2037,April
44,44,Powell.Storage,5/31/2037 23:59,2895601,Powell,Storage (acre-ft),2037,May
44,44,Powell.Storage,6/30/2037 23:59,3337955,Powell,Storage (acre-ft),2037,June
44,44,Powell.Storage,7/31/2037 23:59,3195521,Powell,Storage (acre-ft),2037,July
44,44,Powell.Storage,8/31/2037 23:59,3050660,Powell,Storage (acre-ft),2037,August
44,44,Powell.Storage,9/30/2037 23:59,2928970,Powell,Storage (acre-ft),2037,September
44,44,Powell.Storage,10/31/2037 23:59,2778611,Powell,Storage (acre-ft),2037,October
44,44,Powell.Storage,11/30/2037 23:59,2556273,Powell,Storage (acre-ft),2037,November
44,44,Powell.Storage,12/31/2037 23:59,2281984,Powell,Storage (acre-ft),2037,December
44,44,Powell.Storage,1/31/2038 23:59,1894150,Powell,Storage (acre-ft),2038,January
44,44,Powell.Storage,2/28/2038 23:59,1656016,Powell,Storage (acre-ft),2038,February
44,44,Powell.Storage,3/31/2038 23:59,1498826,Powell,Storage (acre-ft),2038,March
44,44,Powell.Storage,4/30/2038 23:59,1549907,Powell,Storage (acre-ft),2038,April
44,44,Powell.Storage,5/31/2038 23:59,2476652,Powell,Storage (acre-ft),2038,May
44,44,Powell.Storage,6/30/2038 23:59,3103020,Powell,Storage (acre-ft),2038,June
44,44,Powell.Storage,7/31/2038 23:59,3018699,Powell,Storage (acre-ft),2038,July
44,44,Powell.Storage,8/31/2038 23:59,2718122,Powell,Storage (acre-ft),2038,August
44,44,Powell.Storage,9/30/2038 23:59,2374444,Powell,Storage (acre-ft),2038,September
44,44,Powell.Storage,10/31/2038 23:59,2275090,Powell,Storage (acre-ft),2038,October
44,44,Powell.Storage,11/30/2038 23:59,2080210,Powell,Storage (acre-ft),2038,November
44,44,Powell.Storage,12/31/2038 23:59,1808860,Powell,Storage (acre-ft),2038,December
44,44,Powell.Storage,1/31/2039 23:59,1534699,Powell,Storage (acre-ft),2039,January
44,44,Powell.Storage,2/28/2039 23:59,1297818,Powell,Storage (acre-ft),2039,February
44,44,Powell.Storage,3/31/2039 23:59,1150112,Powell,Storage (acre-ft),2039,March
44,44,Powell.Storage,4/30/2039 23:59,1168702,Powell,Storage (acre-ft),2039,April
44,44,Powell.Storage,5/31/2039 23:59,1664794,Powell,Storage (acre-ft),2039,May
44,44,Powell.Storage,6/30/2039 23:59,3181039,Powell,Storage (acre-ft),2039,June
44,44,Powell.Storage,7/31/2039 23:59,3037697,Powell,Storage (acre-ft),2039,July
44,44,Powell.Storage,8/31/2039 23:59,2828633,Powell,Storage (acre-ft),2039,August
44,44,Powell.Storage,9/30/2039 23:59,2521312,Powell,Storage (acre-ft),2039,September
44,44,Powell.Storage,10/31/2039 23:59,2398529,Powell,Storage (acre-ft),2039,October
44,44,Powell.Storage,11/30/2039 23:59,2153365,Powell,Storage (acre-ft),2039,November
44,44,Powell.Storage,12/31/2039 23:59,1935643,Powell,Storage (acre-ft),2039,December
44,44,Powell.Storage,1/31/2040 23:59,1585291,Powell,Storage (acre-ft),2040,January
44,44,Powell.Storage,2/29/2040 23:59,1285724,Powell,Storage (acre-ft),2040,February
44,44,Powell.Storage,3/31/2040 23:59,1136382,Powell,Storage (acre-ft),2040,March
44,44,Powell.Storage,4/30/2040 23:59,1084689,Powell,Storage (acre-ft),2040,April
44,44,Powell.Storage,5/31/2040 23:59,2230067,Powell,Storage (acre-ft),2040,May
44,44,Powell.Storage,6/30/2040 23:59,2900854,Powell,Storage (acre-ft),2040,June
44,44,Powell.Storage,7/31/2040 23:59,2657301,Powell,Storage (acre-ft),2040,July
44,44,Powell.Storage,8/31/2040 23:59,2336305,Powell,Storage (acre-ft),2040,August
44,44,Powell.Storage,9/30/2040 23:59,2022481,Powell,Storage (acre-ft),2040,September
44,44,Powell.Storage,10/31/2040 23:59,1679872,Powell,Storage (acre-ft),2040,October
44,44,Powell.Storage,11/30/2040 23:59,1416622,Powell,Storage (acre-ft),2040,November
